Suburb,Address,Rooms,Type,Method,Date,Distance from CBD,Postcode,Bedroom2,Bathroom,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,Landsize_winsorized,Price_winsorized,PricePerSquareMeter
Richmond,6/323 Church St,3,townhouse,S,20/05/2017,2.6,3121.0,3.0,1.0,Yarra,-37.8221,144.9988,Northern Metropolitan,14949.0,533.0,1052000.0,1973.733583489681
Richmond,2 Portland St,3,house,VB,20/05/2017,2.6,3121.0,3.0,2.0,Yarra,-37.8213,144.9948,Northern Metropolitan,14949.0,230.0,3000000.0,13043.478260869566
Richmond,3 Kimber St,3,house,S,22/04/2017,2.6,3121.0,3.0,1.0,Yarra,-37.8264,145.0123,Northern Metropolitan,14949.0,154.0,1330000.0,8636.363636363636
Richmond,30 Corsair St,2,house,S,29/04/2017,2.6,3121.0,2.0,1.0,Yarra,-37.8226,145.0064,Northern Metropolitan,14949.0,178.0,1210000.0,6797.752808988764
Richmond,2 Moore St,1,house,S,29/04/2017,2.6,3121.0,1.0,1.0,Yarra,-37.8259,145.0107,Northern Metropolitan,14949.0,126.0,911000.0,7230.158730158731
Richmond,57 Type St,3,house,S,29/04/2017,2.6,3121.0,3.0,1.0,Yarra,-37.8225,145.0096,Northern Metropolitan,14949.0,318.0,1590000.0,5000.0
Rosanna,154 Grandview Gr,4,house,S,8/04/2017,11.4,3084.0,4.0,2.0,Banyule,-37.7334,145.0631,Eastern Metropolitan,3540.0,607.0,1380000.0,2273.4761120263593
Rosanna,34 Haughton Pde,4,house,SP,13/05/2017,11.4,3084.0,4.0,1.0,Banyule,-37.7438,145.0769,Eastern Metropolitan,3540.0,672.0,1150000.0,1711.3095238095239
Rosanna,35 Thomson Dr,4,house,S,20/05/2017,11.4,3084.0,4.0,2.0,Banyule,-37.7323,145.0692,Eastern Metropolitan,3540.0,613.0,1160000.0,1892.3327895595432
Rosanna,7/4 Banyule Rd,2,unit,S,29/04/2017,11.4,3084.0,2.0,1.0,Banyule,-37.7437,145.0729,Eastern Metropolitan,3540.0,190.0,615000.0,3236.842105263158
Rosanna,5 Finlayson St,3,house,VB,29/04/2017,11.4,3084.0,3.0,2.0,Banyule,-37.7399,145.0681,Eastern Metropolitan,3540.0,581.0,940000.0,1617.9001721170396
Seddon,199 Buckley St,2,house,PI,13/05/2017,6.6,3011.0,2.0,1.0,Maribyrnong,-37.8026,144.8882,Western Metropolitan,2417.0,269.0,665000.0,2472.118959107807
Seddon,29 Tennyson St,3,house,S,13/05/2017,6.6,3011.0,3.0,1.0,Maribyrnong,-37.8077,144.8883,Western Metropolitan,2417.0,220.0,950000.0,4318.181818181818
Seddon,4 Henry St,2,house,S,20/05/2017,6.6,3011.0,2.0,1.0,Maribyrnong,-37.8052,144.8879,Western Metropolitan,2417.0,249.0,1085000.0,4357.429718875502
Seddon,3 Walter St,3,house,S,20/05/2017,6.6,3011.0,3.0,1.0,Maribyrnong,-37.8053,144.8967,Western Metropolitan,2417.0,205.0,847000.0,4131.707317073171
Seddon,68 Windsor St,2,house,S,20/05/2017,6.6,3011.0,2.0,1.0,Maribyrnong,-37.8046,144.891,Western Metropolitan,2417.0,116.0,785000.0,6767.241379310345
South Melbourne,20 Glover St,3,house,S,6/05/2017,2.1,3205.0,3.0,2.0,Port Phillip,-37.8395,144.9489,Southern Metropolitan,5943.0,197.0,2240000.0,11370.558375634519
South Melbourne,28 Nelson Pl,3,house,PI,6/05/2017,2.1,3205.0,3.0,2.0,Port Phillip,-37.8373,144.9527,Southern Metropolitan,5943.0,230.0,2050000.0,8913.04347826087
South Melbourne,8/192 Cecil St,1,unit,S,8/04/2017,2.1,3205.0,1.0,1.0,Port Phillip,-37.8344,144.9581,Southern Metropolitan,5943.0,533.0,460000.0,863.0393996247655
South Melbourne,5 Park Pl,2,unit,VB,8/04/2017,2.1,3205.0,2.0,1.0,Port Phillip,-37.8353,144.9599,Southern Metropolitan,5943.0,438.0,650000.0,1484.0182648401826
South Melbourne,24B Dow St,2,townhouse,S,13/05/2017,2.1,3205.0,2.0,1.0,Port Phillip,-37.8351,144.964,Southern Metropolitan,5943.0,327.0,1100000.0,3363.914373088685
South Melbourne,27 Lyell St,3,house,S,13/05/2017,2.1,3205.0,3.0,1.0,Port Phillip,-37.8365,144.9497,Southern Metropolitan,5943.0,204.0,1820000.0,8921.56862745098
South Melbourne,13 Martin St,3,house,S,20/05/2017,2.1,3205.0,3.0,2.0,Port Phillip,-37.837,144.9585,Southern Metropolitan,5943.0,202.0,1780000.0,8811.881188118812
South Melbourne,55 Cobden St,2,house,S,22/04/2017,2.1,3205.0,2.0,1.0,Port Phillip,-37.8355,144.9675,Southern Metropolitan,5943.0,102.0,1024000.0,10039.21568627451
South Melbourne,53/39 Dorcas St,3,unit,VB,22/04/2017,2.1,3205.0,3.0,2.0,Port Phillip,-37.8309,144.9686,Southern Metropolitan,5943.0,533.0,680000.0,1275.797373358349
South Melbourne,125 Napier St,2,house,PI,22/04/2017,2.1,3205.0,2.0,1.0,Port Phillip,-37.836,144.9638,Southern Metropolitan,5943.0,91.0,1150000.0,12637.362637362638
South Melbourne,411/38 Bank St,3,unit,VB,29/04/2017,2.1,3205.0,3.0,2.0,Port Phillip,-37.8319,144.9682,Southern Metropolitan,5943.0,533.0,710000.0,1332.0825515947467
South Yarra,6/38 Chambers St,3,unit,S,6/05/2017,3.3,3141.0,3.0,2.0,Stonnington,-37.8398,144.9945,Southern Metropolitan,14887.0,77.0,1320000.0,88000.0
South Yarra,407/800 Chapel St,1,unit,S,6/05/2017,3.3,3141.0,1.0,1.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,533.0,537000.0,1007.5046904315197
South Yarra,806/800 Chapel St,2,unit,VB,6/05/2017,3.3,3141.0,2.0,2.0,Stonnington,-37.8361,144.9966,Southern Metropolitan,14887.0,533.0,800000.0,1500.93808630394
South Yarra,1/52 Caroline St,1,unit,S,8/04/2017,3.3,3141.0,1.0,1.0,Stonnington,-37.8378,144.9883,Southern Metropolitan,14887.0,533.0,410000.0,769.2307692307693
South Yarra,10/14 Cromwell Rd,2,unit,S,8/04/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8452,145.0001,Southern Metropolitan,14887.0,533.0,499000.0,936.2101313320826
South Yarra,14 Moore St,2,house,S,8/04/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8454,144.9891,Southern Metropolitan,14887.0,161.0,1214000.0,7540.372670807454
South Yarra,2/63 Domain St,3,unit,S,13/05/2017,3.3,3141.0,3.0,1.0,Melbourne,-37.836,144.9782,Southern Metropolitan,14887.0,533.0,920000.0,1726.078799249531
South Yarra,30/30 Murphy St,2,unit,S,13/05/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.837,144.9907,Southern Metropolitan,14887.0,533.0,615000.0,1153.8461538461538
South Yarra,3/555 Punt Rd,2,unit,S,13/05/2017,3.3,3141.0,2.0,1.0,Melbourne,-37.8422,144.9855,Southern Metropolitan,14887.0,595.0,642000.0,1078.9915966386554
South Yarra,65 Caroline St,3,townhouse,S,20/05/2017,3.3,3141.0,3.0,3.0,Stonnington,-37.8366,144.9882,Southern Metropolitan,14887.0,296.0,3350000.0,11739.864864864865
South Yarra,7 Cassell St,2,house,PI,20/05/2017,3.3,3141.0,2.0,2.0,Stonnington,-37.8433,145.0024,Southern Metropolitan,14887.0,208.0,1710000.0,8221.153846153846
South Yarra,26 Howitt St,2,unit,S,20/05/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8471,145.0019,Southern Metropolitan,14887.0,284.0,851000.0,2996.478873239437
South Yarra,30 Nicholson St,3,townhouse,S,20/05/2017,3.3,3141.0,3.0,2.0,Stonnington,-37.8428,144.9877,Southern Metropolitan,14887.0,201.0,2030000.0,10099.50248756219
South Yarra,9 Nicholson St,2,house,S,22/04/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8424,144.9867,Southern Metropolitan,14887.0,219.0,1405000.0,6415.525114155251
South Yarra,5/9 Rockley Rd,2,unit,S,22/04/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8383,144.9995,Southern Metropolitan,14887.0,533.0,792500.0,1486.8667917448406
South Yarra,13/47 Marne St,1,unit,SP,29/04/2017,3.3,3141.0,1.0,1.0,Melbourne,-37.8354,144.984,Southern Metropolitan,14887.0,775.0,390500.0,503.8709677419355
South Yarra,1/215 Williams Rd,2,unit,S,29/04/2017,3.3,3141.0,2.0,1.0,Stonnington,-37.8447,145.0037,Southern Metropolitan,14887.0,533.0,595000.0,1116.3227016885553
St Kilda,5/18 Barkly St,1,unit,SP,6/05/2017,6.1,3182.0,1.0,1.0,Port Phillip,-37.8585,144.983,Southern Metropolitan,13240.0,678.0,346000.0,510.3244837758112
St Kilda,11/52 Alma Rd,1,unit,VB,8/04/2017,6.1,3182.0,1.0,1.0,Port Phillip,-37.8607,144.9873,Southern Metropolitan,13240.0,1036.0,320000.0,308.88030888030886
St Kilda,22/14 Crimea St,1,unit,VB,8/04/2017,6.1,3182.0,1.0,1.0,Port Phillip,-37.8585,144.9884,Southern Metropolitan,13240.0,1236.0,350000.0,283.1715210355987
St Kilda,23A Havelock St,2,house,S,8/04/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8661,144.9802,Southern Metropolitan,13240.0,135.0,1120000.0,8296.296296296296
St Kilda,2/25 Acland St,2,townhouse,S,13/05/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8636,144.9749,Southern Metropolitan,13240.0,455.0,1077000.0,2367.032967032967
St Kilda,34 Acland St,2,house,S,13/05/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8658,144.9774,Southern Metropolitan,13240.0,165.0,1301000.0,7884.848484848485
St Kilda,25 Fawkner St,2,house,S,13/05/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8658,144.9795,Southern Metropolitan,13240.0,194.0,1440000.0,7422.680412371134
St Kilda,15/20 Princes St,2,unit,S,20/05/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.859,144.9816,Southern Metropolitan,13240.0,533.0,680000.0,1275.797373358349
St Kilda,63 Chapel St,3,house,S,22/04/2017,6.1,3182.0,3.0,1.0,Port Phillip,-37.8635,144.991,Southern Metropolitan,13240.0,246.0,1361000.0,5532.5203252032525
St Kilda,7/29 Marine Pde,3,unit,SP,22/04/2017,6.1,3182.0,3.0,1.0,Port Phillip,-37.8718,144.9767,Southern Metropolitan,13240.0,533.0,1000000.0,1876.172607879925
St Kilda,11/74 Barkly St,2,unit,S,29/04/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8624,144.9823,Southern Metropolitan,13240.0,77.0,902000.0,50111.11111111111
St Kilda,1/23 Eildon Rd,3,unit,S,29/04/2017,6.1,3182.0,3.0,1.0,Port Phillip,-37.8623,144.9772,Southern Metropolitan,13240.0,460.0,1190000.0,2586.9565217391305
St Kilda,5 Octavia St,2,house,S,29/04/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.8579,144.9844,Southern Metropolitan,13240.0,190.0,920000.0,4842.105263157895
St Kilda,105/60 Wellington St,2,unit,S,29/04/2017,6.1,3182.0,2.0,1.0,Port Phillip,-37.857,144.9867,Southern Metropolitan,13240.0,533.0,482000.0,904.3151969981238
St Kilda,35 Wordsworth St,4,house,S,29/04/2017,6.1,3182.0,4.0,2.0,Port Phillip,-37.8729,144.9794,Southern Metropolitan,13240.0,297.0,2260000.0,7609.427609427609
Strathmore,18 Strathaird St,4,house,PI,6/05/2017,9.7,3041.0,4.0,1.0,Moonee Valley,-37.7199,144.9044,Western Metropolitan,3284.0,543.0,810000.0,1491.7127071823204
Strathmore,8 Jones Ct,3,house,S,8/04/2017,9.7,3041.0,3.0,2.0,Moonee Valley,-37.7229,144.9055,Western Metropolitan,3284.0,371.0,1021000.0,2752.021563342318
Strathmore,12 Loeman St,3,townhouse,S,8/04/2017,9.7,3041.0,3.0,3.0,Moonee Valley,-37.7345,144.9228,Western Metropolitan,3284.0,555.0,925000.0,1666.6666666666667
Strathmore,186 Mascoma St,5,house,SP,8/04/2017,9.7,3041.0,5.0,2.0,Moonee Valley,-37.7189,144.9044,Western Metropolitan,3284.0,533.0,910000.0,1707.3170731707316
Strathmore,221 Mascoma St,3,house,VB,13/05/2017,9.7,3041.0,3.0,1.0,Moonee Valley,-37.7192,144.9045,Western Metropolitan,3284.0,531.0,900000.0,1694.915254237288
Strathmore,1 Lebanon St,3,house,SP,20/05/2017,9.7,3041.0,3.0,2.0,Moonee Valley,-37.7296,144.9225,Western Metropolitan,3284.0,653.0,995000.0,1523.7366003062787
Strathmore,68 Willonga St,5,house,SP,20/05/2017,9.7,3041.0,5.0,2.0,Moonee Valley,-37.7253,144.9146,Western Metropolitan,3284.0,702.0,1150000.0,1638.176638176638
Sunshine,54 Ardoyne St,3,house,S,6/05/2017,12.6,3020.0,3.0,2.0,Brimbank,-37.7966,144.8256,Western Metropolitan,3755.0,572.0,940000.0,1643.3566433566434
Sunshine,138 Devonshire Rd,4,house,S,6/05/2017,12.6,3020.0,4.0,2.0,Brimbank,-37.7866,144.8458,Western Metropolitan,3755.0,567.0,726000.0,1280.4232804232804
Sunshine,27 Parsons St,3,house,S,6/05/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7918,144.8419,Western Metropolitan,3755.0,725.0,950000.0,1310.344827586207
Sunshine,14 Baker St,4,house,S,8/04/2017,12.6,3020.0,4.0,1.0,Brimbank,-37.7867,144.8437,Western Metropolitan,3755.0,650.0,760000.0,1169.2307692307693
Sunshine,2 Colin St,4,house,S,8/04/2017,12.6,3020.0,4.0,1.0,Brimbank,-37.7803,144.8415,Western Metropolitan,3755.0,654.0,990000.0,1513.7614678899083
Sunshine,10 Dundalk St,3,house,S,8/04/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7988,144.822,Western Metropolitan,3755.0,555.0,651500.0,1173.873873873874
Sunshine,2 Islington St,4,house,S,22/04/2017,12.6,3020.0,4.0,1.0,Brimbank,-37.785,144.8383,Western Metropolitan,3755.0,615.0,970000.0,1577.2357723577236
Sunshine,3 Mellor St,3,house,S,22/04/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7811,144.8373,Western Metropolitan,3755.0,557.0,841000.0,1509.8743267504487
Sunshine,69 Duke St,3,house,S,29/04/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7875,144.8456,Western Metropolitan,3755.0,483.0,710000.0,1469.9792960662526
Sunshine,73 Monash St,3,house,PI,29/04/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7894,144.8383,Western Metropolitan,3755.0,462.0,840000.0,1818.1818181818182
Sunshine,115 Wright St,3,house,S,29/04/2017,12.6,3020.0,3.0,2.0,Brimbank,-37.7954,144.8246,Western Metropolitan,3755.0,660.0,660000.0,1000.0
Sunshine,10 Yewers St,3,house,S,29/04/2017,12.6,3020.0,3.0,1.0,Brimbank,-37.7868,144.8428,Western Metropolitan,3755.0,485.0,692000.0,1426.8041237113403
Sunshine North,25 Lincoln St,3,house,S,6/05/2017,13.3,3020.0,3.0,1.0,Brimbank,-37.7743,144.8446,Western Metropolitan,4217.0,608.0,830000.0,1365.1315789473683
Sunshine North,19 Plymouth Cl,3,house,S,6/05/2017,13.3,3020.0,3.0,1.0,Brimbank,-37.7549,144.8304,Western Metropolitan,4217.0,465.0,600000.0,1290.3225806451612
Sunshine North,25 Downing St,3,house,S,13/05/2017,13.3,3020.0,3.0,1.0,Brimbank,-37.771,144.8389,Western Metropolitan,4217.0,551.0,718000.0,1303.0852994555353
Sunshine North,3 Belmore Rd,4,house,S,29/04/2017,13.3,3020.0,4.0,1.0,Brimbank,-37.7662,144.8383,Western Metropolitan,4217.0,665.0,775000.0,1165.4135338345864
Sunshine North,90 McIntyre Rd,3,house,PI,29/04/2017,13.3,3020.0,3.0,1.0,Brimbank,-37.7676,144.8307,Western Metropolitan,4217.0,546.0,490000.0,897.4358974358975
Sunshine West,32 Killara St,3,house,S,6/05/2017,13.5,3020.0,3.0,1.0,Brimbank,-37.7886,144.821,Western Metropolitan,6763.0,534.0,716000.0,1340.8239700374531
Sunshine West,7 Foxcroft Ct,3,house,S,8/04/2017,13.5,3020.0,3.0,2.0,Brimbank,-37.7997,144.7968,Western Metropolitan,6763.0,519.0,511000.0,984.5857418111754
Sunshine West,1/10 Fremont Pde,4,house,SP,8/04/2017,13.5,3020.0,4.0,2.0,Brimbank,-37.7962,144.8064,Western Metropolitan,6763.0,332.0,515000.0,1551.2048192771085
Sunshine West,27 Warmington Rd,3,house,S,8/04/2017,13.5,3020.0,3.0,1.0,Brimbank,-37.8017,144.8258,Western Metropolitan,6763.0,573.0,530000.0,924.956369982548
Sunshine West,91 Hilma St,4,house,S,13/05/2017,13.5,3020.0,4.0,2.0,Brimbank,-37.7912,144.7979,Western Metropolitan,6763.0,572.0,685000.0,1197.5524475524476
Sunshine West,13 Murray St,3,house,PI,22/04/2017,13.5,3020.0,3.0,1.0,Brimbank,-37.7889,144.8047,Western Metropolitan,6763.0,701.0,700000.0,998.5734664764622
Sunshine West,133 David Dr,3,townhouse,S,29/04/2017,13.5,3020.0,3.0,3.0,Brimbank,-37.79,144.7886,Western Metropolitan,6763.0,134.0,521000.0,3888.0597014925374
Sunshine West,100 Links St,3,house,S,29/04/2017,13.5,3020.0,3.0,1.0,Brimbank,-37.7845,144.8088,Western Metropolitan,6763.0,757.0,571000.0,754.2932628797886
Sunshine West,7 The Mews,3,house,SP,29/04/2017,13.5,3020.0,3.0,1.0,Brimbank,-37.7928,144.8068,Western Metropolitan,6763.0,990.0,710000.0,717.1717171717172
Surrey Hills,3/700 Canterbury Rd,2,unit,S,6/05/2017,11.2,3127.0,2.0,1.0,Whitehorse,-37.8271,145.1032,Southern Metropolitan,5457.0,119.0,682000.0,5731.09243697479
Surrey Hills,2/35 Boisdale St,2,unit,S,13/05/2017,11.2,3127.0,2.0,1.0,Whitehorse,-37.8351,145.10299999999995,Southern Metropolitan,5457.0,180.0,825000.0,4583.333333333333
Surrey Hills,61 Broughton Rd,3,house,S,13/05/2017,11.2,3127.0,3.0,2.0,Whitehorse,-37.8323,145.105,Southern Metropolitan,5457.0,347.0,1525000.0,4394.812680115274
Surrey Hills,18 Empress Rd,2,house,SP,13/05/2017,11.2,3127.0,2.0,1.0,Boroondara,-37.8201,145.0887,Southern Metropolitan,5457.0,269.0,1260000.0,4684.014869888476
Surrey Hills,29 Weybridge St,4,house,S,13/05/2017,11.2,3127.0,4.0,2.0,Boroondara,-37.81800000000001,145.0946,Southern Metropolitan,5457.0,764.0,2360000.0,3089.005235602094
Surrey Hills,1/6 Blackburn St,2,house,SP,20/05/2017,11.2,3127.0,2.0,2.0,Boroondara,-37.823,145.0993,Southern Metropolitan,5457.0,323.0,1250000.0,3869.969040247678
Surrey Hills,26 Everton Gr,4,house,S,20/05/2017,11.2,3127.0,4.0,1.0,Whitehorse,-37.8292,145.1053,Southern Metropolitan,5457.0,605.0,1490000.0,2462.809917355372
Surrey Hills,6A Thistle St,4,house,PI,20/05/2017,11.2,3127.0,4.0,1.0,Boroondara,-37.8327,145.0976,Southern Metropolitan,5457.0,600.0,1600000.0,2666.6666666666665
Surrey Hills,68 Weybridge St,3,house,S,20/05/2017,11.2,3127.0,3.0,2.0,Boroondara,-37.8176,145.0882,Southern Metropolitan,5457.0,368.0,1652000.0,4489.130434782609
Surrey Hills,8 Durham Rd,4,house,PI,29/04/2017,11.2,3127.0,4.0,3.0,Boroondara,-37.8263,145.0911,Southern Metropolitan,5457.0,773.0,2370000.0,3065.9767141009056
Templestowe Lower,2/92 Foote St,3,townhouse,PI,6/05/2017,13.8,3107.0,3.0,2.0,Manningham,-37.7586,145.1211,Eastern Metropolitan,5420.0,281.0,940000.0,3345.1957295373663
Templestowe Lower,6 Jean St,3,house,S,6/05/2017,13.8,3107.0,3.0,1.0,Manningham,-37.7628,145.1185,Eastern Metropolitan,5420.0,907.0,1503500.0,1657.6626240352812
Templestowe Lower,8 Esther St,3,townhouse,VB,8/04/2017,13.8,3107.0,3.0,2.0,Manningham,-37.7658,145.1014,Eastern Metropolitan,5420.0,306.0,950000.0,3104.575163398693
Templestowe Lower,4 Michael St,3,house,S,8/04/2017,13.8,3107.0,3.0,1.0,Manningham,-37.7703,145.1086,Eastern Metropolitan,5420.0,743.0,1370000.0,1843.8761776581428
Templestowe Lower,5 Fran Ct,4,house,SP,13/05/2017,13.8,3107.0,4.0,2.0,Manningham,-37.7565,145.1067,Eastern Metropolitan,5420.0,805.0,1181000.0,1467.0807453416148
Templestowe Lower,21 Rooney St,3,house,S,13/05/2017,13.8,3107.0,3.0,1.0,Manningham,-37.769,145.1108,Eastern Metropolitan,5420.0,745.0,1385000.0,1859.0604026845638
Templestowe Lower,258 Thompsons Rd,3,house,S,20/05/2017,13.8,3107.0,3.0,1.0,Manningham,-37.7685,145.1026,Eastern Metropolitan,5420.0,655.0,1180000.0,1801.526717557252
Templestowe Lower,254 Thompsons Rd,4,house,S,22/04/2017,13.8,3107.0,4.0,2.0,Manningham,-37.7686,145.1023,Eastern Metropolitan,5420.0,650.0,1302000.0,2003.076923076923
Templestowe Lower,11 Airdrie Ct,5,house,S,29/04/2017,13.8,3107.0,5.0,4.0,Manningham,-37.762,145.1244,Eastern Metropolitan,5420.0,501.0,1775000.0,3542.9141716566864
Thornbury,177 Raleigh St,3,house,S,6/05/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7598,145.0118,Northern Metropolitan,8870.0,712.0,1750000.0,2457.8651685393256
Thornbury,129 Collins St,3,house,S,8/04/2017,6.5,3071.0,3.0,2.0,Darebin,-37.7555,145.0152,Northern Metropolitan,8870.0,584.0,1345000.0,2303.082191780822
Thornbury,104 Mansfield St,3,house,S,8/04/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7573,145.0083,Northern Metropolitan,8870.0,408.0,1080000.0,2647.0588235294117
Thornbury,145 Shaftesbury Pde,3,house,S,8/04/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7593,144.9885,Northern Metropolitan,8870.0,463.0,1195000.0,2580.9935205183583
Thornbury,4/2 Strettle St,2,unit,S,8/04/2017,6.5,3071.0,2.0,1.0,Darebin,-37.7554,144.982,Northern Metropolitan,8870.0,533.0,716000.0,1343.3395872420263
Thornbury,9 Ethel St,3,townhouse,S,13/05/2017,6.5,3071.0,3.0,2.0,Darebin,-37.7538,144.9991,Northern Metropolitan,8870.0,194.0,865000.0,4458.762886597938
Thornbury,1/73 Flinders St,2,unit,S,13/05/2017,6.5,3071.0,2.0,1.0,Darebin,-37.7561,145.0067,Northern Metropolitan,8870.0,533.0,462000.0,866.7917448405253
Thornbury,107 Hutton St,3,house,PI,13/05/2017,6.5,3071.0,3.0,2.0,Darebin,-37.7551,144.9916,Northern Metropolitan,8870.0,359.0,1100000.0,3064.066852367688
Thornbury,221 Mansfield St,4,house,S,13/05/2017,6.5,3071.0,4.0,2.0,Darebin,-37.7579,145.0169,Northern Metropolitan,8870.0,464.0,1635000.0,3523.706896551724
Thornbury,3/1 Smith St,3,townhouse,SP,13/05/2017,6.5,3071.0,3.0,2.0,Darebin,-37.7579,145.0,Northern Metropolitan,8870.0,533.0,998000.0,1872.4202626641652
Thornbury,3/31 Clapham St,2,unit,S,20/05/2017,6.5,3071.0,2.0,1.0,Darebin,-37.7549,144.9979,Northern Metropolitan,8870.0,533.0,600000.0,1125.703564727955
Thornbury,35D Clapham St,3,house,S,20/05/2017,6.5,3071.0,3.0,2.0,Darebin,-37.7544,144.998,Northern Metropolitan,8870.0,349.0,1346000.0,3856.7335243553007
Thornbury,171 Mansfield St,3,house,S,20/05/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7575,145.0128,Northern Metropolitan,8870.0,381.0,1130000.0,2965.8792650918635
Thornbury,292 Rathmines St,3,house,PI,20/05/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7638,145.0182,Northern Metropolitan,8870.0,517.0,1275000.0,2466.1508704061894
Thornbury,10 Speight St,3,house,S,20/05/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7622,145.0074,Northern Metropolitan,8870.0,447.0,1200000.0,2684.5637583892617
Thornbury,140 Dundas St,2,house,S,22/04/2017,6.5,3071.0,2.0,1.0,Darebin,-37.7541,145.016,Northern Metropolitan,8870.0,502.0,915000.0,1822.7091633466136
Thornbury,199 Mansfield St,1,unit,SP,22/04/2017,6.5,3071.0,1.0,1.0,Darebin,-37.7577,145.0151,Northern Metropolitan,8870.0,948.0,300000.0,316.45569620253167
Thornbury,1/44 Hammond St,3,unit,SP,29/04/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7639,145.0135,Northern Metropolitan,8870.0,242.0,880000.0,3636.3636363636365
Thornbury,58 Leinster Gr,2,townhouse,S,29/04/2017,6.5,3071.0,2.0,2.0,Darebin,-37.7587,144.9881,Northern Metropolitan,8870.0,158.0,960000.0,6075.949367088608
Thornbury,5 Shaftesbury Pde,2,house,S,29/04/2017,6.5,3071.0,2.0,1.0,Darebin,-37.7606,144.9995,Northern Metropolitan,8870.0,317.0,1260000.0,3974.7634069400633
Thornbury,68 Wilmoth St,2,house,SP,29/04/2017,6.5,3071.0,3.0,1.0,Darebin,-37.7629,145.0165,Northern Metropolitan,8870.0,330.0,1100000.0,3333.3333333333335
Viewbank,8 Graham Rd,3,house,VB,6/05/2017,13.8,3084.0,3.0,1.0,Banyule,-37.743,145.0839,Eastern Metropolitan,2698.0,667.0,810000.0,1214.392803598201
Viewbank,23 Kuranga Rd,4,house,S,8/04/2017,13.8,3084.0,4.0,2.0,Banyule,-37.7317,145.0952,Eastern Metropolitan,2698.0,863.0,1140000.0,1320.9733487833141
Viewbank,6 Dawn Ct,4,house,S,20/05/2017,13.8,3084.0,4.0,2.0,Banyule,-37.7355,145.0928,Eastern Metropolitan,2698.0,619.0,1003000.0,1620.3554119547657
Viewbank,9 Rockaway Dr,4,house,PI,22/04/2017,13.8,3084.0,4.0,2.0,Banyule,-37.7308,145.0932,Eastern Metropolitan,2698.0,780.0,1155000.0,1480.7692307692307
Watsonia,60 Orana Dr,3,house,S,6/05/2017,14.9,3087.0,3.0,1.0,Banyule,-37.713,145.0894,Northern Metropolitan,2329.0,555.0,880000.0,1585.5855855855855
Watsonia,5 Regis Ct,5,house,S,6/05/2017,14.9,3087.0,5.0,1.0,Banyule,-37.705,145.0825,Northern Metropolitan,2329.0,545.0,826000.0,1515.5963302752293
Watsonia,12 Black St,4,house,S,8/04/2017,14.9,3087.0,4.0,2.0,Banyule,-37.711,145.08100000000005,Northern Metropolitan,2329.0,729.0,952000.0,1305.8984910836762
Watsonia,2/42 Wattle Dr,3,house,S,8/04/2017,14.9,3087.0,3.0,1.0,Banyule,-37.716,145.0769,Northern Metropolitan,2329.0,245.0,677500.0,2765.3061224489797
Watsonia,25 Bungay St,4,house,S,22/04/2017,14.9,3087.0,4.0,1.0,Banyule,-37.7054,145.0809,Northern Metropolitan,2329.0,696.0,761000.0,1093.3908045977012
Watsonia,8 Castlereagh Pl,3,house,SP,22/04/2017,14.9,3087.0,3.0,1.0,Banyule,-37.7031,145.0773,Northern Metropolitan,2329.0,312.0,715000.0,2291.6666666666665
Watsonia,5 Daours Ct,4,house,S,22/04/2017,14.9,3087.0,4.0,2.0,Banyule,-37.7154,145.0777,Northern Metropolitan,2329.0,585.0,932500.0,1594.017094017094
Watsonia,25 High St,3,house,S,29/04/2017,14.9,3087.0,3.0,1.0,Banyule,-37.7075,145.0807,Northern Metropolitan,2329.0,775.0,895000.0,1154.8387096774193
